Time,TotEng,Temp,Press,,Step,TotEng,Temp,Press,Density
23.03,-3.0008468,1.2857403,2.7287293,,23030,-1.2894354,1.6432337,0.84536549,0.60564933
23.04,-3.0017553,1.2740728,2.7634149,,23040,-1.3316773,1.6154356,0.84177268,0.60643393
23.05,-3.0010845,1.2491103,2.87002,,23050,-1.3720674,1.5665425,0.93527247,0.60724431
23.06,-3.0023728,1.2270532,2.9647937,,23060,-1.407485,1.5064102,1.093645,0.60806236
23.07,-3.0005483,1.2220047,2.9864912,,23070,-1.438454,1.4523198,1.2499291,0.60885791
23.08,-3.0017343,1.2331871,2.9253859,,23080,-1.4647551,1.4219869,1.3347299,0.60960132
23.09,-3.0018734,1.2489399,2.8402216,,23090,-1.4846126,1.4207679,1.3253175,0.6102762
23.1,-3.0027822,1.2612846,2.7661804,,23100,-1.5010972,1.4347496,1.2640486,0.61088384
23.11,-3.0027722,1.2741121,2.6916372,,23110,-1.5163074,1.4415742,1.2268969,0.61143538
23.12,-3.0034262,1.2936199,2.5898617,,23120,-1.5281615,1.4333642,1.2451663,0.61193767
23.13,-3.0035669,1.3168435,2.4801916,,23130,-1.5396491,1.4236642,1.2686034,0.61238816
23.14,-3.003315,1.3319579,2.4195828,,23140,-1.5490571,1.4266419,1.2495457,0.61278321
23.15,-3.0017439,1.330416,2.450082,,23150,-1.5547216,1.4388164,1.2019242,0.61312645
23.16,-3.0009502,1.3183208,2.5411702,,23160,-1.5598963,1.4535087,1.1470694,0.61342715
23.17,-3.000294,1.3045833,2.6514705,,23170,-1.5638131,1.4680074,1.0991496,0.61369603
23.18,-3.0012054,1.292002,2.7630199,,23180,-1.5672222,1.4769335,1.0791923,0.61394229
23.19,-3.0006923,1.2810408,2.8771192,,23190,-1.5697855,1.4739509,1.1114753,0.61416958
23.2,-3.0007014,1.2652192,3.0173728,,23200,-1.5704598,1.4570973,1.2029517,0.61437151
23.21,-2.999388,1.2379801,3.2096244,,23210,-1.5707749,1.4377069,1.3090118,0.61453082
23.22,-2.9993681,1.2097351,3.3931633,,23220,-1.5694269,1.4352792,1.3610068,0.61462791
23.23,-2.9997548,1.1990856,3.476197,,23230,-1.5665461,1.4437129,1.3778274,0.61465234
23.24,-3.0008098,1.2105766,3.4329933,,23240,-1.5608665,1.4443678,1.4250485,0.61459979
23.25,-3.0013479,1.2328764,3.3189064,,23250,-1.5540653,1.4363633,1.5044176,0.61446131
23.26,-3.0004453,1.2496241,3.2160313,,23260,-1.546161,1.4271373,1.5891999,0.61422209
23.27,-2.9993922,1.2517618,3.1690583,,23270,-1.5347053,1.4185805,1.6724523,0.61386586
23.28,-3.0010728,1.2468688,3.1426137,,23280,-1.5183971,1.4078278,1.7601678,0.61337652
23.29,-3.0012027,1.2477196,3.0877439,,23290,-1.5030393,1.4015378,1.8170618,0.61273807
23.3,-3.0014686,1.2553517,2.9981871,,23300,-1.4826213,1.4209463,1.7770942,0.61194118
23.31,-3.0009413,1.2679621,2.8865494,,23310,-1.4573067,1.4678037,1.6394171,0.61099491
23.32,-3.002124,1.2887265,2.7400564,,23320,-1.4281244,1.5115805,1.5131023,0.60992542
23.33,-3.0003138,1.3105103,2.6026247,,23330,-1.3982838,1.5427324,1.4313834,0.6087581
23.34,-3.0004441,1.3199757,2.528197,,23340,-1.3643309,1.5724849,1.3617559,0.60751059
23.35,-2.9997753,1.3191747,2.5123497,,23350,-1.3312496,1.6017451,1.2943504,0.60619762
23.36,-3.0000324,1.3234284,2.4835436,,23360,-1.3014493,1.6209741,1.2570002,0.60483277
23.37,-2.9995264,1.3377508,2.4227077,,23370,-1.27503,1.6263426,1.2605867,0.60342385
23.38,-2.9990286,1.3474363,2.3972848,,23380,-1.2516011,1.6230497,1.2860797,0.60197119
23.39,-2.9986548,1.3300999,2.5088818,,23390,-1.2321392,1.6099172,1.3332001,0.60047042
23.4,-2.9999459,1.2745189,2.798984,,23400,-1.218232,1.5908279,1.3833639,0.59891333
23.41,-2.9984576,1.2048657,3.1518088,,23410,-1.2066662,1.5871896,1.3674559,0.59729216
23.42,-2.9975416,1.1718199,3.322214,,23420,-1.1970316,1.6062911,1.2650683,0.59561168
23.43,-2.9979644,1.1813546,3.2777564,,23430,-1.190672,1.623963,1.1603777,0.59389176
23.44,-2.9969287,1.203585,3.1643174,,23440,-1.1869883,1.6263339,1.1044565,0.59215323
23.45,-2.9960237,1.2213748,3.0706178,,23450,-1.1874326,1.6172265,1.0827515,0.5904082
23.46,-2.9960269,1.2227717,3.0586427,,23460,-1.1912797,1.6111532,1.0456548,0.58866251
23.47,-2.996149,1.2033118,3.151658,,23470,-1.1970944,1.6148835,0.97105114,0.58692451
23.48,-2.9959956,1.1736556,3.296263,,23480,-1.2078318,1.6186177,0.888335,0.58520901
23.49,-2.9961138,1.157841,3.3736969,,23490,-1.2234671,1.6070867,0.84882021,0.58353177
23.5,-2.9976938,1.1705933,3.3074486,,23500,-1.2457794,1.5738438,0.87125005,0.58190038
23.51,-2.996919,1.2009469,3.1492723,,23510,-1.2723222,1.52865,0.92447381,0.58031082
23.52,-2.9976962,1.239497,2.9396451,,23520,-1.3041463,1.4884905,0.94894847,0.57875361
23.53,-2.9966618,1.2861069,2.6957535,,23530,-1.3385426,1.4602533,0.92207265,0.57722433
23.54,-2.9964223,1.3268909,2.487534,,23540,-1.3759374,1.441202,0.84983646,0.5757284
23.55,-2.9960308,1.3410308,2.4178473,,23550,-1.4185785,1.4284261,0.73930924,0.57427999
23.56,-2.9973138,1.3278432,2.4874761,,23560,-1.4642361,1.416099,0.6145286,0.57290018
23.57,-2.9978184,1.3073987,2.6025821,,23570,-1.5110578,1.3993379,0.49806431,0.57161259
23.58,-2.9984681,1.2987252,2.6643572,,23580,-1.5573821,1.3802466,0.39055572,0.57043904
23.59,-2.99887,1.3060184,2.6451362,,23590,-1.600583,1.3641495,0.28307684,0.56939948
23.6,-2.9994018,1.3203304,2.580872,,23600,-1.6403134,1.353175,0.17393049,0.56851341
23.61,-3.000042,1.3321211,2.5156906,,23610,-1.6752731,1.3446247,0.077456855,0.56780011
23.62,-3.0009449,1.3474779,2.427765,,23620,-1.7050712,1.334511,0.010716008,0.56727602
23.63,-3.0017574,1.3711776,2.3058428,,23630,-1.7288573,1.3206478,-0.015364435,0.56695163
23.64,-3.0016473,1.3758571,2.2816856,,23640,-1.7472353,1.3021029,0.002861123,0.56682952
23.65,-3.0024212,1.3393175,2.4560631,,23650,-1.7589596,1.2776417,0.070269611,0.56690357
23.66,-3.0025221,1.2704945,2.7865637,,23660,-1.7644895,1.2460213,0.18747076,0.56715827
23.67,-3.0023569,1.2042667,3.103542,,23670,-1.7645296,1.2095699,0.34059864,0.56756875
23.68,-3.0023595,1.1774293,3.2300222,,23680,-1.7555573,1.1797973,0.48927804,0.56810373
23.69,-3.0035608,1.1908383,3.1569425,,23690,-1.7402973,1.1736325,0.56939293,0.56873372
23.7,-3.0021482,1.2194966,3.0086643,,23700,-1.7177408,1.1977732,0.55702,0.5694423
23.71,-3.0005913,1.2403269,2.8943067,,23710,-1.6874515,1.2440233,0.47993758,0.57023059
23.72,-3.0009693,1.2461769,2.8479219,,23720,-1.6514279,1.2986468,0.38441553,0.57111212
23.73,-3.0016033,1.2500192,2.8145201,,23730,-1.6126825,1.3501287,0.30845709,0.5721041
23.74,-3.0022602,1.2670287,2.7248696,,23740,-1.5726004,1.3934166,0.26881023,0.57321997
23.75,-3.0014865,1.2922794,2.6015657,,23750,-1.533184,1.4296107,0.25976381,0.57446628
23.76,-3.0004436,1.3138813,2.4963284,,23760,-1.4989388,1.4574545,0.27921769,0.57584338
23.77,-2.999397,1.3274794,2.4293005,,23770,-1.4687838,1.4750263,0.33345008,0.57734565
23.78,-2.9997826,1.3355013,2.3872636,,23780,-1.4428687,1.4886327,0.40167681,0.57896114
23.79,-2.9979539,1.3424936,2.3555542,,23790,-1.4191251,1.503845,0.46788924,0.5806749
23.8,-2.9980849,1.3505028,2.3187965,,23800,-1.40083,1.5202731,0.52964776,0.58247229
23.81,-2.9983486,1.3580113,2.2888689,,23810,-1.3848777,1.5344957,0.60254896,0.58433912
23.82,-2.9991391,1.3614081,2.284636,,23820,-1.3703894,1.5390761,0.71219947,0.58625891
23.83,-2.9987568,1.3559592,2.3317264,,23830,-1.3587865,1.5289022,0.87156856,0.5882082
23.84,-3.0001903,1.3366715,2.4443718,,23840,-1.3471194,1.5092985,1.0618458,0.59015446
23.85,-2.9983476,1.3084514,2.6005323,,23850,-1.3361385,1.4960796,1.2244525,0.59206015
23.86,-2.9984698,1.2859499,2.7174244,,23860,-1.3253143,1.4976794,1.3285874,0.59389317
23.87,-2.9982113,1.2791621,2.7494109,,23870,-1.3143499,1.505147,1.4033982,0.59563227
23.88,-2.9975645,1.2863974,2.7054067,,23880,-1.3051337,1.5130791,1.4665489,0.59726283
23.89,-2.9980879,1.2992647,2.625784,,23890,-1.2947978,1.5161414,1.5400279,0.59877282
23.9,-2.9984746,1.3140678,2.5345583,,23900,-1.2848206,1.5081817,1.6411505,0.60014866
23.91,-2.9978266,1.3322909,2.4312858,,23910,-1.2770102,1.4974007,1.7364455,0.60137268
23.92,-2.9992728,1.3476671,2.3424122,,23920,-1.2685847,1.5026565,1.7603198,0.60242929
23.93,-3.000451,1.3498102,2.3208647,,23930,-1.261006,1.5344623,1.6730835,0.6033171
23.94,-3.0003114,1.3375803,2.3743102,,23940,-1.2557212,1.5781473,1.5254201,0.60405513
23.95,-3.0004315,1.320687,2.4557076,,23950,-1.2534051,1.6125281,1.3950729,0.60467366
23.96,-2.9995207,1.3111745,2.5128776,,23960,-1.2565545,1.6309592,1.308077,0.60520006
23.97,-2.9982342,1.3053336,2.5631057,,23970,-1.265133,1.6389624,1.2497503,0.60565333
23.98,-2.9974547,1.2862676,2.6823385,,23980,-1.2756154,1.6425281,1.205633,0.60604659
23.99,-2.9987496,1.2512775,2.8792728,,23990,-1.2946141,1.6420806,1.1678355,0.60638995
24,-2.9984754,1.2128937,3.0976724,,24000,-1.3192151,1.6267356,1.1775104,0.60669094
24.01,-2.9984718,1.188152,3.2495345,,24010,-1.3484921,1.5860828,1.2694525,0.60694782
24.02,-2.9986086,1.1853807,3.2902171,,24020,-1.3819989,1.5360028,1.3868802,0.60714445
24.03,-2.9984801,1.2020922,3.2288245,,24030,-1.4174331,1.5015551,1.4437055,0.6072606
24.04,-2.9971769,1.235419,3.0840631,,24040,-1.4542903,1.4750843,1.4624779,0.60728636
24.05,-2.9972011,1.2767943,2.9013892,,24050,-1.4897862,1.4426554,1.4935888,0.60721909
24.06,-2.997207,1.3017057,2.80439,,24060,-1.5231082,1.4042119,1.5393586,0.60705472
24.07,-2.9975882,1.3004811,2.8438456,,24070,-1.5543016,1.370826,1.5628678,0.6067871
24.08,-2.9975805,1.2786933,2.994865,,24080,-1.5818066,1.3546354,1.5263134,0.60641462
24.09,-2.9973089,1.2455426,3.2054731,,24090,-1.6048892,1.3549835,1.435677,0.60594666
24.1,-2.9975672,1.2136036,3.4037983,,24100,-1.6241154,1.3600582,1.3339057,0.60540243
24.11,-2.996784,1.1898434,3.5475514,,24110,-1.638935,1.3606887,1.255723,0.60480312
24.12,-2.9972908,1.1801089,3.5984414,,24120,-1.649143,1.3551916,1.2080859,0.60416515
24.13,-2.9986013,1.1960369,3.5060259,,24130,-1.6569319,1.3521156,1.1601372,0.6034993
24.14,-2.9999346,1.2299739,3.3136034,,24140,-1.6590485,1.3628691,1.0798454,0.60281621
24.15,-3.0006023,1.2549519,3.1537939,,24150,-1.6567773,1.3759386,1.0065156,0.60213133
24.16,-3.0001996,1.2561653,3.1026098,,24160,-1.6534487,1.3771409,0.98476892,0.60145831
24.17,-3.0005779,1.2402307,3.1299137,,24170,-1.6456788,1.3694347,1.0076127,0.60080125
24.18,-3.0005585,1.2249951,3.1551915,,24180,-1.6340334,1.361926,1.0400662,0.60015583
24.19,-2.9989882,1.2325888,3.0807606,,24190,-1.6163254,1.3653092,1.0457941,0.59951592
24.2,-2.9992786,1.2664034,2.889982,,24200,-1.5947994,1.38574,1.0012579,0.59888075
24.21,-2.9994117,1.3008568,2.7054576,,24210,-1.5653164,1.4181141,0.93108315,0.59825836
24.22,-2.9994153,1.325115,2.5841227,,24220,-1.531628,1.4538247,0.86368876,0.59766169
24.23,-2.99851,1.3315731,2.5666119,,24230,-1.4900595,1.4876058,0.82450278,0.59710281
24.24,-2.99759,1.312549,2.6841697,,24240,-1.4458687,1.5156439,0.82104147,0.59658847
24.25,-2.9973107,1.2749455,2.8955993,,24250,-1.3977103,1.535628,0.86055485,0.59611809
24.26,-2.9974276,1.2381518,3.1003465,,24260,-1.3484649,1.55029,0.92581689,0.5956832
24.27,-2.9972985,1.2157453,3.225443,,24270,-1.3003961,1.5629363,0.99617406,0.5952705
24.28,-2.997294,1.2095031,3.2553286,,24280,-1.2548803,1.5761604,1.0532568,0.59486583
24.29,-2.997295,1.2233939,3.173342,,24290,-1.2119701,1.6006318,1.0557741,0.59445844
24.3,-2.9980928,1.2546547,2.9958536,,24300,-1.1768457,1.6454507,0.96673818,0.59404858
24.31,-2.9984871,1.2893324,2.7949858,,24310,-1.1503578,1.6946878,0.84138403,0.59365268
24.32,-2.9994009,1.319722,2.6129518,,24320,-1.1313066,1.7203677,0.77889863,0.59329325
24.33,-2.9961425,1.3436136,2.4746411,,24330,-1.1229768,1.7103526,0.81958989,0.59298113
24.34,-2.9944428,1.3555994,2.3986676,,24340,-1.1225165,1.6718175,0.94321473,0.59270762
24.35,-2.9962612,1.3564877,2.3792353,,24350,-1.1272118,1.6251334,1.0819892,0.59244875
24.36,-2.9966561,1.3529809,2.3934324,,24360,-1.1349731,1.6014743,1.1314861,0.59217871
24.37,-2.9975784,1.3417348,2.4497929,,24370,-1.144404,1.6250722,1.0146754,0.59188946
24.38,-2.9988718,1.3181164,2.5641423,,24380,-1.1567659,1.6680745,0.82773799,0.59160257
24.39,-2.9987215,1.2958462,2.6742012,,24390,-1.1709286,1.6847544,0.73139731,0.59135184
24.4,-2.9992522,1.2922358,2.6999052,,24400,-1.1886849,1.6598879,0.78049159,0.59115459
24.41,-2.9996681,1.3001714,2.6799288,,24410,-1.2101413,1.6044429,0.93878535,0.59100073
24.42,-3.000337,1.2974238,2.7213619,,24420,-1.2304185,1.5412798,1.1306021,0.59085952
24.43,-3.0003338,1.2671793,2.9047029,,24430,-1.248009,1.4910803,1.2808017,0.59069425
24.44,-3.0000456,1.2139906,3.203343,,24440,-1.2663001,1.4619509,1.3516063,0.59047662
24.45,-2.9996192,1.1698857,3.4624259,,24450,-1.2816214,1.450306,1.3564359,0.59019335
24.46,-3.0000286,1.1676058,3.5243897,,24460,-1.2948829,1.4514865,1.3113248,0.58984434
24.47,-3.0005714,1.1945527,3.4401034,,24470,-1.3062498,1.4630439,1.2281708,0.58943939
24.48,-2.999785,1.2264951,3.3204083,,24480,-1.3140507,1.4782955,1.1347496,0.58899526
24.49,-2.9991349,1.2590936,3.1887176,,24490,-1.3221133,1.4882243,1.0588583,0.58853056
24.5,-2.9984956,1.2875254,3.0739301,,24500,-1.3308791,1.4890548,1.0132907,0.58806021
24.51,-2.9962843,1.2983038,3.0433415,,24510,-1.3389745,1.4810888,0.9975788,0.58759314
24.52,-2.9960128,1.2837871,3.1249728,,24520,-1.3450452,1.4670213,1.00175,0.58713245
24.53,-2.9963782,1.2552087,3.2657054,,24530,-1.3507124,1.4536797,0.99884194,0.5866776
24.54,-2.9959728,1.2386457,3.3470175,,24540,-1.356943,1.4487324,0.96180817,0.58622948
24.55,-2.9973063,1.2464341,3.3114439,,24550,-1.3613449,1.4543798,0.88841328,0.58579516
24.56,-2.996939,1.2545371,3.2778071,,24560,-1.3652778,1.4654502,0.79777058,0.58538842
24.57,-2.9970602,1.2391152,3.3546294,,24570,-1.3659699,1.4755198,0.7181433,0.58502605
24.58,-2.9991259,1.2089799,3.5007632,,24580,-1.3654828,1.4816589,0.65967139,0.58472283
24.59,-2.999902,1.1868747,3.613913,,24590,-1.3642417,1.4883981,0.60918627,0.58448955
24.6,-2.9988615,1.1823994,3.6439236,,24600,-1.3637369,1.499779,0.55322624,0.5843353
24.61,-2.9979512,1.19309,3.5939587,,24610,-1.3598048,1.5105824,0.51419351,0.58426942
24.62,-2.9970452,1.212972,3.490519,,24620,-1.3582669,1.5209484,0.48553226,0.58429861
24.63,-2.9982188,1.2347486,3.3645849,,24630,-1.3562245,1.5330721,0.46372984,0.58442728
24.64,-2.9988639,1.2594785,3.2189267,,24640,-1.3567529,1.5457918,0.44942579,0.58465863
24.65,-2.9986084,1.2912982,3.0400371,,24650,-1.3585456,1.5504238,0.47281531,0.58499376
24.66,-2.9992703,1.3234557,2.8598195,,24660,-1.3617213,1.5360156,0.56867245,0.5854263
24.67,-2.9979683,1.3454704,2.7345428,,24670,-1.3668266,1.5028836,0.73269764,0.58593645
24.68,-2.9990123,1.3522797,2.6827448,,24680,-1.3707445,1.4639347,0.92187748,0.58649182
24.69,-2.9984809,1.3452553,2.704072,,24690,-1.3760152,1.4302686,1.0912528,0.58705562
24.7,-2.9987368,1.3308823,2.7622839,,24700,-1.3799375,1.4021718,1.236682,0.58759441
24.71,-3.000046,1.3141196,2.8303648,,24710,-1.3799004,1.3810314,1.3514731,0.58807994
24.72,-3.0001757,1.293045,2.9163714,,24720,-1.3788838,1.3738298,1.4065087,0.58849079
24.73,-2.9999022,1.2709137,3.0021018,,24730,-1.3724426,1.3816533,1.4034045,0.5888168
24.74,-2.9999017,1.2607827,3.0279014,,24740,-1.3630528,1.3978969,1.3631831,0.58905916
24.75,-2.9995156,1.26589,2.9801683,,24750,-1.3485055,1.4236379,1.2886938,0.58922663
24.76,-2.9992599,1.2812494,2.8814658,,24760,-1.3303453,1.4648483,1.1630926,0.58933498
24.77,-2.999916,1.2994968,2.7670507,,24770,-1.3088716,1.518427,1.0019016,0.58940933
24.78,-2.9993968,1.3149855,2.6713703,,24780,-1.2848328,1.5704774,0.85579819,0.58948093
24.79,-2.9980883,1.3245503,2.613421,,24790,-1.2596911,1.6073879,0.77194098,0.58957775
24.8,-2.998351,1.3296543,2.5862874,,24800,-1.2368789,1.6264853,0.75634826,0.58971607
24.81,-2.9970644,1.3291986,2.60049,,24810,-1.2142171,1.6308211,0.79940711,0.58989882
24.82,-2.9968089,1.3123034,2.6969218,,24820,-1.196882,1.6233814,0.87957962,0.59011748
24.83,-2.9976882,1.2824462,2.8523519,,24830,-1.1811926,1.6187197,0.94648314,0.59035669
24.84,-2.9968946,1.2743697,2.9107545,,24840,-1.1678896,1.6404828,0.91810102,0.59060471
24.85,-2.9978592,1.2977365,2.823312,,24850,-1.1580272,1.6767257,0.83232751,0.5908664
24.86,-2.9973583,1.3087666,2.7929367,,24860,-1.1528375,1.6973781,0.78942159,0.59115683
24.87,-2.9981128,1.285036,2.9171148,,24870,-1.1540291,1.6912877,0.82666163,0.59148369
24.88,-2.997435,1.2476586,3.1022923,,24880,-1.1628331,1.6624777,0.92847625,0.59183975
24.89,-2.9975577,1.2209603,3.2294246,,24890,-1.1756791,1.6220937,1.0583348,0.5922053
24.9,-2.9976966,1.2125589,3.2635467,,24900,-1.1955736,1.583091,1.1647886,0.59255562
24.91,-2.9962642,1.2143927,3.2463151,,24910,-1.2190185,1.555359,1.2160753,0.59287038
24.92,-2.9958678,1.2215328,3.2022273,,24920,-1.2449689,1.5392683,1.2122257,0.59313971
24.93,-2.9961334,1.2341825,3.1386553,,24930,-1.27431,1.5239037,1.1909306,0.59336414
24.94,-2.9962724,1.2460396,3.0915294,,24940,-1.3049284,1.4992589,1.1909312,0.59354747
24.95,-2.9964069,1.2465841,3.1114886,,24950,-1.3376098,1.4716334,1.1933747,0.59369043
24.96,-2.9973161,1.2323896,3.2130407,,24960,-1.3697507,1.4453324,1.1878788,0.59379303
24.97,-2.9978322,1.2079135,3.3743698,,24970,-1.4015943,1.4186168,1.1787558,0.59385652
24.98,-2.9965234,1.1793801,3.5622503,,24980,-1.4299156,1.4046198,1.1261792,0.59388368
24.99,-2.99599,1.1538684,3.7310541,,24990,-1.4561503,1.4094506,1.0089069,0.59388555
25,-2.9949376,1.1438978,3.8182338,,25000,-1.4796652,1.4216161,0.86838499,0.59388466
25.01,-2.9955995,1.1597607,3.7696673,,25010,-1.5008545,1.4268549,0.75506454,0.59390799
25.02,-2.9945714,1.193537,3.6259286,,25020,-1.5217874,1.4250324,0.67008192,0.59397784
25.03,-2.9947079,1.2278459,3.4632972,,25030,-1.5398475,1.4259874,0.58580973,0.59411127
25.04,-2.9939219,1.2545606,3.3267744,,25040,-1.5558589,1.4338692,0.48864964,0.59432492
25.05,-2.9931403,1.2730699,3.2234255,,25050,-1.5701656,1.4447927,0.39319111,0.59463743
25.06,-2.9940595,1.2812565,3.1641401,,25060,-1.5828703,1.4518994,0.32464421,0.59506691
25.07,-2.9917037,1.2769425,3.1671402,,25070,-1.5940093,1.4489749,0.30480548,0.59562617
25.08,-2.9919478,1.2681967,3.1835281,,25080,-1.604632,1.4393624,0.32063093,0.59631904
25.09,-2.993381,1.2707494,3.1415141,,25090,-1.6129754,1.4338458,0.33649986,0.59714267
25.1,-2.9939236,1.2881359,3.0292514,,25100,-1.6204668,1.437572,0.33161493,0.59809419
25.11,-2.9943411,1.301559,2.935351,,25110,-1.625715,1.4438923,0.32885953,0.59917397
25.12,-2.9944743,1.2892548,2.9632252,,25120,-1.6305064,1.4430626,0.35876769,0.60038197
25.13,-2.9958759,1.2523559,3.104199,,25130,-1.6346299,1.4342438,0.42506413,0.60171197
25.14,-2.996104,1.2252081,3.2025592,,25140,-1.6356274,1.4262335,0.50187064,0.60315112
25.15,-2.9952052,1.2378451,3.1225768,,25150,-1.6332461,1.4232882,0.57626991,0.60468436
25.16,-2.9962806,1.2763844,2.9284444,,25160,-1.6304193,1.4175539,0.67297246,0.6062964
25.17,-2.9959126,1.3067599,2.7893845,,25170,-1.6240785,1.3992319,0.83084702,0.60796712
25.18,-2.9964181,1.3040242,2.8181915,,25180,-1.6107764,1.3632938,1.0701107,0.60966446
25.19,-2.9958709,1.278359,2.9692255,,25190,-1.5917122,1.3287658,1.3206831,0.61134184
25.2,-2.9965167,1.2525834,3.1271633,,25200,-1.5651272,1.3321649,1.4569344,0.61295158
25.21,-2.9957307,1.2346194,3.2497391,,25210,-1.5275176,1.3744469,1.4787924,0.61446629
25.22,-2.9945534,1.2253924,3.3242081,,25220,-1.4806107,1.4328905,1.4653556,0.61588024
25.23,-2.9949515,1.2248051,3.3459675,,25230,-1.4246984,1.4920159,1.472611,0.61719512
25.24,-2.9952158,1.2284563,3.3383876,,25240,-1.3618277,1.5499753,1.5031366,0.61840948
25.25,-2.9956037,1.2342782,3.3132283,,25250,-1.2975477,1.6029268,1.5579515,0.6195175
25.26,-2.9961286,1.2463147,3.2566584,,25260,-1.2380446,1.6378531,1.666336,0.62050797
25.27,-2.9954913,1.2635173,3.1804125,,25270,-1.1867407,1.6490498,1.8352328,0.62135952
25.28,-2.9960271,1.2745147,3.1371633,,25280,-1.143454,1.646175,2.0229853,0.62203995
25.29,-2.9968242,1.265043,3.1956425,,25290,-1.1112029,1.6414787,2.1757131,0.62251365
25.3,-2.9953775,1.227854,3.3892475,,25300,-1.0851574,1.6415373,2.2708709,0.62275156
25.31,-2.9965124,1.1818693,3.6163941,,25310,-1.0650994,1.6505488,2.2912688,0.62273628
25.32,-2.9946714,1.1687111,3.689559,,25320,-1.0545845,1.670747,2.2248982,0.62246544
25.33,-2.99576,1.2007591,3.5392748,,25330,-1.052676,1.6979493,2.0900698,0.62195333
25.34,-2.9939513,1.2369152,3.360325,,25340,-1.0566108,1.7363174,1.8831445,0.62122812
25.35,-2.9952354,1.2522875,3.2630337,,25350,-1.072227,1.7799561,1.62735,0.62033197
25.36,-2.9949612,1.2562994,3.2199566,,25360,-1.0978615,1.8010118,1.4294833,0.61931473
25.37,-2.9966626,1.2572824,3.1893767,,25370,-1.13045,1.7936337,1.3200693,0.61821594
25.38,-2.996666,1.2520685,3.1883665,,25380,-1.1736858,1.7677894,1.2637275,0.61705864
25.39,-2.9969106,1.2409178,3.2081579,,25390,-1.224416,1.7260431,1.2575243,0.6158545
25.4,-2.9971545,1.2401405,3.1732353,,25400,-1.2798354,1.6637014,1.3228199,0.61460487
25.41,-2.9965136,1.2640368,3.0219521,,25410,-1.3358977,1.5806009,1.4655466,0.61329718
25.42,-2.9962817,1.2969242,2.8266337,,25420,-1.3856025,1.4875608,1.6542173,0.61190436
25.43,-2.9970616,1.3135148,2.7053856,,25430,-1.4293281,1.4036492,1.816637,0.61039147
25.44,-2.9984744,1.3143601,2.6616014,,25440,-1.4646934,1.3503948,1.8758334,0.6087292
25.45,-2.9982105,1.3185088,2.6177742,,25450,-1.4941201,1.3425832,1.7767688,0.60690885
25.46,-2.9984969,1.3264072,2.5714149,,25460,-1.5167519,1.3671574,1.5679632,0.60495134
25.47,-2.9998163,1.3158174,2.6233721,,25470,-1.5326087,1.3986256,1.3417134,0.60289853
25.48,-3.0005883,1.274161,2.8320001,,25480,-1.5447438,1.4162133,1.1693324,0.60079576
25.49,-3.0006888,1.2155143,3.1286217,,25490,-1.5538871,1.4126914,1.0763143,0.59867801
25.5,-3.0002805,1.1701834,3.3670608,,25500,-1.5588616,1.3948238,1.041054,0.59656495
25.51,-2.9997643,1.1552123,3.458369,,25510,-1.5622449,1.3780147,1.0076331,0.5944653
